UF;Municipio;Registro;Protocolo;COBRADE;Status;Populacao;DH_Mortos;DH_Feridos;DH_Enfermos;DH_Desabrigados;DH_Desalojados;DH_Desaparecidos;DH_Outros_Afetados;DM_Unidades_Habitacionais_Danificadas;DM_Unidades_Habitacionais_Destruidas;DM_Unidades_Habitacionais_Valor;DM_Instalacoes_publicas_de_saude_Danificadas;DM_Instalacoes_publicas_de_saude_Destruidas;DM_Instalacoes_publicas_de_saude_Valor;DM_Instalacoes_publicas_de_ensino_Danificadas;DM_Instalacoes_publicas_de_ensino_Destruidas;DM_Instalacoes_publicas_de_ensino_Valor;DM_Instalacoes_publicas_prestadoras_de_outros_servicos_Danificadas;DM_Instalacoes_publicas_prestadoras_de_outros_servicos_Destruidas;DM_Instalacoes_publicas_prestadoras_de_outros_servicos_Valor;DM_Instalacoes_publicas_de_uso_comunitario_Danificadas;DM_Instalacoes_publicas_de_uso_comunitario_Destruidas;DM_Instalacoes_publicas_de_uso_comunitario_Valor;DM_Obras_de_infraestrutura_publica_Danificadas;DM_Obras_de_infraestrutura_publica_Destruidas;DM_Obras_de_infraestrutura_publica_Valor;DA_Poluicao_ou_contaminacao_da_agua;DA_Poluicao_ou_contaminacao_do_ar;DA_Poluicao_ou_contaminacao_do_solo;DA_Diminuicao_ou_exaurimento_hidrico;DA_Incendios_em_parques_APAs_ou_APPs;PEPL_Assistencia_medica_saude_publica_e_atendimento_de_emergencias_medicas;PEPL_Abastecimento_de_agua_potavel;PEPL_Esgoto_de_aguas_pluviais_e_sistema_de_esgotos_sanitarios;PEPL_Sistema_de_limpeza_urbana_e_de_recolhimento_e_destinacao_do_lixo;PEPL_Sistema_de_desinfestacao_desinfeccao_do_habitat_controle_de_pragas_e_vetores;PEPL_Geracao_e_distribuicao_de_energia_eletrica;PEPL_Telecomunicacoes;PEPL_Transportes_locais_regionais_e_de_longo_curso;PEPL_Distribuicao_de_combustiveis_especialmente_os_de_uso_domestico;PEPL_Seguranca_publica;PEPL_Ensino;PEPR_Agricultura;PEPR_Pecuaria;PEPR_Industria;PEPR_Comercio;PEPR_Servicos
RS;Nova Boa Vista;24/11/2020;RS-F-4312955-14110-20201124;14110 - Estiagem;Reconhecido;1960;0.0;0.0;0.0;0.0;0.0;0.0;1960.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;24257,36;0;0;0;0;0;0;0;0;0;5573635;5780946;0;0;0
RS;Esperanca do Sul;26/11/2020;RS-F-4307450-14110-20201124;14110 - Estiagem;Reconhecido;3272;0.0;0.0;0.0;0.0;0.0;0.0;3272.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;16658,14;0;0;0;0;0;0;0;0;0;13785000;13886250;0;0;0
RS;Coronel Bicaco;24/11/2020;RS-F-4305900-14110-20201124;14110 - Estiagem;Reconhecido;7748;0.0;0.0;0.0;0.0;0.0;0.0;3850.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;30452;0;0;0;0;0;0;0;0;0;39480000;916660,81;0;0;0
RS;Novo Barreiro;25/11/2020;RS-F-4313490-14110-20201123;14110 - Estiagem;Reconhecido;3978;0.0;0.0;0.0;0.0;0.0;0.0;2796.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;67300;0;0;0;0;0;0;0;0;0;8164980;3606000;0;0;0
RS;Pinheirinho do Vale;23/11/2020;RS-F-4314498-14110-20201123;14110 - Estiagem;Reconhecido;4503;0.0;0.0;0.0;0.0;0.0;0.0;3400.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;29332,48;0;0;0;0;0;0;0;0;0;10458541;4550000;0;0;0
RS;Sao Nicolau;24/11/2020;RS-F-4319208-14110-20201123;14110 - Estiagem;Reconhecido;5727;0.0;0.0;0.0;0.0;0.0;0.0;2035.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;22000;0;0;0;0;0;0;0;0;0;43400300;14620678,2;0;0;0
RS;Sao Valentim;24/11/2020;RS-F-4319703-14110-20201123;14110 - Estiagem;Reconhecido;3632;0.0;0.0;0.0;0.0;0.0;0.0;3632.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;60271,11;0;0;0;0;0;0;0;0;0;10039425;3960000;0;0;0
RS;Faxinalzinho;23/11/2020;RS-F-4308052-14110-20201123;14110 - Estiagem;Reconhecido;2567;0.0;0.0;0.0;0.0;0.0;0.0;1140.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;16554,71;0;0;0;0;0;0;0;0;0;7420000;3339500;0;0;0
RS;Sao Pedro das Missoes;23/11/2020;RS-F-4319364-14110-20201123;14110 - Estiagem;Reconhecido;1886;0.0;0.0;0.0;0.0;0.0;0.0;1886.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;26644,6;0;0;0;0;0;0;0;0;0;18202766,66;1468440;0;0;0
RS;Braga;26/11/2020;RS-F-4302600-14110-20201123;14110 - Estiagem;Reconhecido;3702;0.0;0.0;0.0;0.0;0.0;0.0;1800.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;135979,3;0;0;0;0;0;0;0;0;0;8324470;351000;0;0;0
RS;Manoel Viana;20/11/2020;RS-F-4311759-14110-20201120;14110 - Estiagem;Reconhecido;7074;0.0;0.0;0.0;0.0;0.0;0.0;1710.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;8294;0;0;0;0;0;0;0;0;0;39558886,66;1939000;0;0;0
RS;Sao Martinho;20/11/2020;RS-F-4319109-14110-20201120;14110 - Estiagem;Reconhecido;5773;0.0;0.0;0.0;0.0;0.0;0.0;51.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;36235,88;0;0;0;0;0;0;0;0;0;20880177,92;1102001,28;0;0;0
RS;Senador Salgado Filho;01/12/2020;RS-F-4320321-14110-20201120;14110 - Estiagem;Reconhecido;2814;0.0;0.0;0.0;0.0;0.0;0.0;2814.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;89842,5;0;0;0;0;0;0;0;0;0;6599860;2170576,2;0;0;0
RS;Mariano Moro;20/11/2020;RS-F-4312005-14110-20201120;14110 - Estiagem;Reconhecido;2210;0.0;0.0;0.0;0.0;0.0;0.0;2210.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;1000;0;0;0;0;0;0;0;0;0;6903475;4024053;0;0;0
RS;Roque Gonzales;19/11/2020;RS-F-4316303-14110-20201119;14110 - Estiagem;Reconhecido;7206;0.0;0.0;0.0;0.0;0.0;0.0;450.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;84381,7;0;0;0;0;0;0;0;0;0;50409250;42251051,25;0;0;0
RS;Salvador das Missoes;19/11/2020;RS-F-4316477-14110-20201119;14110 - Estiagem;Reconhecido;2669;0.0;0.0;0.0;0.0;0.0;0.0;2250.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;106335;0;0;0;0;0;0;0;0;0;6082704;10147104;0;0;0
RS;Dois Irmaos das Missoes;24/11/2020;RS-F-4306429-14110-20201119;14110 - Estiagem;Reconhecido;2157;0.0;0.0;0.0;0.0;0.0;0.0;2157.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;26900;0;0;0;0;0;0;0;0;0;23336000;5160000;0;0;0
RS;Ronda Alta;02/12/2020;RS-F-4316105-14110-20201119;14110 - Estiagem;Reconhecido;10228;0.0;0.0;0.0;0.0;0.0;0.0;3250.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;57000;0;0;0;0;0;0;0;0;0;6843333;3018080;0;0;0
RS;Aratiba;24/11/2020;RS-F-4300901-14110-20201119;14110 - Estiagem;Reconhecido;6568;0.0;0.0;0.0;0.0;0.0;0.0;2500.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;42000;0;0;0;0;0;0;0;0;0;12870100;6589050;0;0;0
RS;Sao Pedro do Butia;19/11/2020;RS-F-4319372-14110-20201118;14110 - Estiagem;Reconhecido;2873;0.0;0.0;0.0;0.0;0.0;0.0;600.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;ATE 40%;0;125945,01;0;0;0;0;0;0;0;0;0;9630500;13032000;0;0;0
RS;Marcelino Ramos;17/11/2020;RS-F-4311908-14110-20201117;14110 - Estiagem;Reconhecido;5134;0.0;0.0;0.0;0.0;0.0;0.0;2400.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;DE 10% A 20%;;0;147000;0;0;0;0;0;0;0;0;0;22393040;2851064;0;0;0
RS;Erval Grande;17/11/2020;RS-F-4307203-14110-20201117;14110 - Estiagem;Reconhecido;5167;0.0;0.0;0.0;0.0;0.0;0.0;2600.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;65200;0;0;0;0;0;0;0;0;0;23676250;3040200;0;0;0
RS;Porto Xavier;27/11/2020;RS-F-4315107-14110-20201117;14110 - Estiagem;Reconhecido;10560;0.0;0.0;0.0;0.0;0.0;0.0;5348.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;452700;0;0;0;0;0;0;0;0;0;3141900;2421154,5;0;0;0
RS;Bom Jesus;20/11/2020;RS-F-4302303-13213-20201116;13213 - Tempestade Local/Convectiva - Granizo;Reconhecido;11556;0.0;0.0;0.0;0.0;0.0;0.0;776.0;194.0;0.0;57850,8;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;25024320;0;0;0;0
RS;Barra do Rio Azul;18/11/2020;RS-F-4301925-14110-20201116;14110 - Estiagem;Reconhecido;2003;0.0;0.0;0.0;0.0;0.0;0.0;2003.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;25000;0;0;0;0;0;0;0;0;0;9267712;4215256;0;0;0
RS;Campina das Missoes;13/11/2020;RS-F-4303707-14110-20201113;14110 - Estiagem;Reconhecido;6117;0.0;0.0;0.0;0.0;0.0;0.0;6117.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;58425;0;0;0;0;0;0;0;0;0;9234000;11276020;0;0;0
RS;Humaita;13/11/2020;RS-F-4309704-14110-20201113;14110 - Estiagem;Reconhecido;4919;0.0;0.0;0.0;0.0;0.0;0.0;4919.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;1073;0;0;0;0;0;0;0;0;0;7805200;5397900;0;0;0
RS;Pontao;30/11/2020;RS-F-4314779-14110-20201113;14110 - Estiagem;Registro;3857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;DE 10% A 20%;;0;15000;0;0;0;0;0;0;0;0;0;13691068;4252560;0;0;0
RS;Constantina;17/11/2020;RS-F-4305801-14110-20201112;14110 - Estiagem;Reconhecido;9741;0.0;0.0;0.0;0.0;0.0;0.0;6000.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;15000;0;0;0;0;0;0;0;0;0;5444850;9432000;0;0;0
RS;Sao Paulo das Missoes;12/11/2020;RS-F-4319307-14110-20201112;14110 - Estiagem;Reconhecido;6367;0.0;0.0;0.0;0.0;0.0;0.0;93.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;6186,5;0;0;0;0;0;0;0;0;0;18140200;1213365;0;0;0
RS;Pirapo;12/11/2020;RS-F-4314555-14110-20201112;14110 - Estiagem;Reconhecido;2757;0.0;0.0;0.0;0.0;0.0;0.0;2757.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;23150;0;0;0;0;0;0;0;0;0;11469270;2696648;0;0;0
RS;Crissiumal;12/11/2020;RS-F-4306007-14110-20201112;14110 - Estiagem;Reconhecido;14085;0.0;0.0;0.0;0.0;0.0;0.0;7961.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;21346,93;0;0;0;0;0;0;0;0;0;21500000;11800000;0;0;0
RS;Candido Godoi;12/11/2020;RS-F-4304309-14110-20201112;14110 - Estiagem;Reconhecido;6535;0.0;0.0;0.0;0.0;0.0;0.0;216.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;DE 0% A 5%;;0;8858,7;0;0;0;0;0;0;0;0;0;29922420;26471836,6;0;0;0
RS;Trindade do Sul;12/11/2020;RS-F-4321956-14110-20201112;14110 - Estiagem;Reconhecido;5787;0.0;0.0;0.0;0.0;0.0;0.0;2300.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;23439,87;0;0;0;0;0;0;0;0;0;19420060;2523580;0;0;0
RS;Vicente Dutra;12/11/2020;RS-F-4323101-14110-20201112;14110 - Estiagem;Reconhecido;5285;0.0;0.0;0.0;0.0;0.0;0.0;120.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;47290;0;0;0;0;0;0;0;0;0;36098500;1870000;0;0;0
RS;Porto Vera Cruz;12/11/2020;RS-F-4315073-14110-20201112;14110 - Estiagem;Reconhecido;1852;0.0;0.0;0.0;0.0;0.0;0.0;1852.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;15653;0;0;0;0;0;0;0;0;0;1913225;3181926,49;0;0;0
RS;Tres Arroios;16/11/2020;RS-F-4321634-14110-20201112;14110 - Estiagem;Reconhecido;2855;0.0;0.0;0.0;0.0;0.0;0.0;2855.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;3679,79;0;0;0;0;0;0;0;0;0;13122001,5;2143003,3;0;0;0
RS;Antonio Prado;17/11/2020;RS-F-4300802-13213-20201111;13213 - Tempestade Local/Convectiva - Granizo;Registro;12837;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;400000;0;0;0;0
RS;Porto Maua;11/11/2020;RS-F-4315057-14110-20201111;14110 - Estiagem;Reconhecido;2544;0.0;0.0;0.0;0.0;0.0;0.0;2352.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;19695,84;0;0;0;0;0;0;0;0;0;15174440;3701286;0;0;0
RS;Porto Lucena;11/11/2020;RS-F-4315008-14110-20201111;14110 - Estiagem;Reconhecido;5421;0.0;0.0;0.0;0.0;0.0;0.0;5421.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;17600;0;0;0;0;0;0;0;0;0;13041108;8125743;0;0;0
RS;Tres Passos;12/11/2020;RS-F-4321907-14110-20201111;14110 - Estiagem;Reconhecido;23973;0.0;0.0;0.0;0.0;0.0;0.0;4911.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;69360,28;0;0;0;0;0;0;0;0;0;12940200;2739150;0;0;0
RS;Independencia;11/11/2020;RS-F-4310405-14110-20201111;14110 - Estiagem;Nao reconhecido;6618;0.0;0.0;0.0;0.0;0.0;0.0;6618.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;DE 10% A 20%;;0;97000;0;0;0;0;0;0;0;0;0;43264842;4943958;0;0;0
RS;Barra do Guarita;10/11/2020;RS-F-4301859-14110-20201110;14110 - Estiagem;Reconhecido;3089;0.0;0.0;0.0;0.0;0.0;0.0;1800.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;38100;0;0;0;0;0;0;0;0;0;5181000;797460;0;0;0
RS;Nova Candelaria;10/11/2020;RS-F-4313011-14110-20201110;14110 - Estiagem;Reconhecido;2751;0.0;0.0;0.0;0.0;0.0;0.0;2751.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;64317;0;0;0;0;0;0;0;0;0;11480720;17583000;0;0;0
RS;Santa Rosa;13/11/2020;RS-F-4317202-14110-20201110;14110 - Estiagem;Reconhecido;68595;0.0;0.0;0.0;0.0;0.0;0.0;92.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;76744,33;0;0;0;0;0;0;0;0;0;35722000;6721150;0;0;0
RS;Itatiba do Sul;25/11/2020;RS-F-4310702-14110-20201110;14110 - Estiagem;Reconhecido;4171;0.0;0.0;0.0;0.0;0.0;0.0;1800.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;25360;0;0;0;0;0;0;0;0;0;9981975;3674780;0;0;0
RS;Gramado dos Loureiros;19/11/2020;RS-F-4309126-14110-20201110;14110 - Estiagem;Reconhecido;2269;0.0;0.0;0.0;0.0;0.0;0.0;650.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;18600;0;0;0;0;0;0;0;0;0;7970204,8;2939000;0;0;0
RS;Erval Seco;20/11/2020;RS-F-4307302-14110-20201110;14110 - Estiagem;Reconhecido;7878;0.0;0.0;0.0;0.0;0.0;0.0;4000.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;50000;0;0;0;0;0;0;0;0;0;22171810;5457510;0;0;0
RS;Tres de Maio;10/11/2020;RS-F-4321808-14110-20201110;14110 - Estiagem;Reconhecido;23726;0.0;0.0;0.0;0.0;0.0;0.0;938.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;5750,57;0;0;0;0;0;0;0;0;0;54499600;13600650;0;0;0
RS;Doutor Mauricio Cardoso;09/11/2020;RS-F-4306734-14110-20201109;14110 - Estiagem;Reconhecido;5313;0.0;0.0;0.0;0.0;0.0;0.0;550.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;37970;0;0;0;0;0;0;0;0;0;77571500;600000;0;0;0
RS;Ponte Preta;19/11/2020;RS-F-4314787-14110-20201109;14110 - Estiagem;Reconhecido;1750;0.0;0.0;0.0;0.0;0.0;0.0;1750.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;43528,47;0;0;0;0;0;0;0;0;0;5408280;180000;0;0;0
RS;Alecrim;09/11/2020;RS-F-4300307-14110-20201109;14110 - Estiagem;Reconhecido;7045;0.0;0.0;0.0;0.0;0.0;0.0;1512.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;46900;0;0;0;0;0;0;0;0;0;6525345;10486604,4;0;0;0
RS;Tiradentes do Sul;12/11/2020;RS-F-4321477-14110-20201109;14110 - Estiagem;Reconhecido;6461;0.0;0.0;0.0;0.0;0.0;0.0;4261.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;206500;0;0;0;0;0;0;0;0;0;10744000;789100;0;0;0
RS;Santo Cristo;09/11/2020;RS-F-4317905-14110-20201109;14110 - Estiagem;Reconhecido;14378;0.0;0.0;0.0;0.0;0.0;0.0;14378.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;51728;0;0;0;0;0;0;0;0;0;36911480;60035544;0;0;0
RS;Tuparendi;12/11/2020;RS-F-4322301-14110-20201109;14110 - Estiagem;Reconhecido;8557;0.0;0.0;0.0;0.0;0.0;0.0;7500.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;10000;26450;0;0;0;0;0;0;0;0;0;24770750;10139242;0;0;0
RS;Lajeado do Bugre;06/11/2020;RS-F-4311429-14110-20201106;14110 - Estiagem;Reconhecido;2487;0.0;0.0;0.0;0.0;0.0;0.0;2487.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;142500;0;0;0;0;0;0;0;0;0;12110190;4544445,22;0;0;0
RS;Rodeio Bonito;23/11/2020;RS-F-4315909-14110-20201106;14110 - Estiagem;Reconhecido;5743;0.0;0.0;0.0;0.0;0.0;0.0;1493.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;17500;0;0;0;0;0;0;0;0;0;20330600;1079500;0;0;0
RS;Sagrada Familia;20/11/2020;RS-F-4316428-14110-20201106;14110 - Estiagem;Reconhecido;2595;0.0;0.0;0.0;0.0;0.0;0.0;2595.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;188200;0;0;0;0;0;0;0;0;0;14165100;749200;0;0;0
RS;Jaboticaba;06/11/2020;RS-F-4310850-14110-20201106;14110 - Estiagem;Reconhecido;4111;0.0;0.0;0.0;0.0;0.0;0.0;98.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;104930;0;0;0;0;0;0;0;0;0;11893932;5232500;0;0;0
RS;Novo Tiradentes;05/11/2020;RS-F-4313441-14110-20201105;14110 - Estiagem;Reconhecido;2277;0.0;0.0;0.0;0.0;0.0;0.0;2277.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;97600;0;0;0;0;0;0;0;0;0;11552325;680000;0;0;0
RS;Liberato Salzano;10/11/2020;RS-F-4311601-14110-20201104;14110 - Estiagem;Reconhecido;5780;0.0;0.0;0.0;0.0;0.0;0.0;3534.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;180330;0;0;0;0;0;0;0;0;0;24620009,59;1354000;0;0;0
RS;Vista Alegre;05/11/2020;RS-F-4323507-14110-20201104;14110 - Estiagem;Reconhecido;2832;0.0;0.0;0.0;0.0;0.0;0.0;1200.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;53800;0;0;0;0;0;0;0;0;0;6488020;5747400;0;0;0
RS;Irai;03/11/2020;RS-F-4310504-14110-20201103;14110 - Estiagem;Reconhecido;8078;0.0;0.0;0.0;0.0;0.0;0.0;3413.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;12791,64;0;0;0;0;0;0;0;0;0;9407970;327600;0;0;0
RS;Nonoai;04/11/2020;RS-F-4312708-14110-20201103;14110 - Estiagem;Reconhecido;12076;0.0;0.0;0.0;0.0;0.0;0.0;3009.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;96800;0;0;0;0;0;0;0;0;0;27473550;2166375;0;0;0
RS;Caicara;03/11/2020;RS-F-4303400-14110-20201103;14110 - Estiagem;Reconhecido;5071;0.0;0.0;0.0;0.0;0.0;0.0;3049.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;MAIS DE 20%;MAIS DE 20%;;0;19500;0;0;0;0;0;0;0;0;0;15996000;3720000;0;0;0
RS;Alpestre;03/11/2020;RS-F-4300505-14110-20201103;14110 - Estiagem;Reconhecido;8027;0.0;0.0;0.0;0.0;0.0;0.0;4000.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;36303,67;0;0;0;0;0;0;0;0;0;23112994,5;4171624;0;0;0
